ID,task,ResponseID,StartDate,EndDate,finished,mturkcode,ATNT_WARN,FEMALE,AGE,ETHNICITY,ETHNICITY_OTHER,MARITAL,EDUC,POLAFFIL,POLAFFIL_OTHER,SES,RELIG,RELIG_OTHER,RELIG_ATTEND,CRIMEVIC,KNOW_CRIMEVIC,AMMSA1,AMMSA2,AMMSA3,AMMSA4,AMMSA5,AMMSA6,AMMSA7,AMMSA8,AMMSA9,AMMSA10,AMMSA11,ASS1,ASS2,ASS3,ASS4,ASS5,ASS6,ASS7,ASS8,ASS9,ASS10,ASS11,SELFMON1,SELFMON2,SELFMON3,PARTY,PARK,HOME,WORK,CLUB,VIC_FEMALE,VIC_MALE,VIC_BLACK,VIC_WHITE,VIC_SINGLE,VIC_MARRIED,VIC_PARTNERS,VIC_NORECORD,VIC_FELONY,PERP_BLACK,PERP_WHITE,PERP_WORKER,PERP_BUSINESS,PERP_ATHLETE,PERP_ACQUAIN,PERP_STRANGER,CHOICE_REPORT,CHOICE_PUNISH,SEVERITY,BLAME_VIC,BLAME_PERP,REPORT,PUNISH,RAPE,ROBBERY,AMMSA_SCORE,ASS_SCORE,SELFMON_SCORE,starttime2,endtime2,DURATION,PERP1_HISPAN,PERP2_HISPAN,CHOSEN,CASE1,LOCATION,OUTFIT,VIC_MARITAL,VIC_SEX,VIC_ETHN,VIC_CRIMINAL,PERP_ETHN,PERP_PROF,PERP_RELATION
8,3,R_10Nt25AitiPE8Or,2016-12-16 11:39:30,2016-12-16 11:47:50,1,49010,1,Female,33,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,2,2,2,4,2,1,1,1,1,1,2,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,,1,6,1,7,0,1,,1,,1.7272727,1.3333334,16dec2016 11:39:30,16dec2016 11:47:50,00:08:20,,,0,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
8,4,R_10Nt25AitiPE8Or,2016-12-16 11:39:30,2016-12-16 11:47:50,1,49010,1,Female,33,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,2,2,2,4,2,1,1,1,1,1,2,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,,1,6,1,7,0,1,,1,,1.7272727,1.3333334,16dec2016 11:39:30,16dec2016 11:47:50,00:08:20,,,0,0,Location: Home,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
8,5,R_10Nt25AitiPE8Or,2016-12-16 11:39:30,2016-12-16 11:47:50,1,49010,1,Female,33,Caucasian,,Married,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,2,2,2,2,4,2,1,1,1,1,1,2,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,,1,6,1,7,0,1,,1,,1.7272727,1.3333334,16dec2016 11:39:30,16dec2016 11:47:50,00:08:20,,,0,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
9,1,R_3LZlki6lU7p5mq6,2016-12-16 11:37:43,2016-12-16 11:50:54,1,89843,1,Female,25,Caucasian,,Married,Associates Degree,Independent,,Working Class,Protestant,,Never,1,1,,,,,,,,,,,,5,5,5,5,5,5,1,1,1,1,1,1,2,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,,2,7,1,7,0,1,1,,,3.1818182,1.3333334,16dec2016 11:37:43,16dec2016 11:50:54,00:13:11,,,1,0,Location: Park,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Stranger
9,2,R_3LZlki6lU7p5mq6,2016-12-16 11:37:43,2016-12-16 11:50:54,1,89843,1,Female,25,Caucasian,,Married,Associates Degree,Independent,,Working Class,Protestant,,Never,1,1,,,,,,,,,,,,5,5,5,5,5,5,1,1,1,1,1,1,2,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,,1,7,1,7,0,1,1,,,3.1818182,1.3333334,16dec2016 11:37:43,16dec2016 11:50:54,00:13:11,,,0,0,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
9,3,R_3LZlki6lU7p5mq6,2016-12-16 11:37:43,2016-12-16 11:50:54,1,89843,1,Female,25,Caucasian,,Married,Associates Degree,Independent,,Working Class,Protestant,,Never,1,1,,,,,,,,,,,,5,5,5,5,5,5,1,1,1,1,1,1,2,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,,2,7,1,7,0,1,1,,,3.1818182,1.3333334,16dec2016 11:37:43,16dec2016 11:50:54,00:13:11,,,1,0,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
9,4,R_3LZlki6lU7p5mq6,2016-12-16 11:37:43,2016-12-16 11:50:54,1,89843,1,Female,25,Caucasian,,Married,Associates Degree,Independent,,Working Class,Protestant,,Never,1,1,,,,,,,,,,,,5,5,5,5,5,5,1,1,1,1,1,1,2,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,,2,7,1,7,0,1,1,,,3.1818182,1.3333334,16dec2016 11:37:43,16dec2016 11:50:54,00:13:11,,,1,0,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
9,5,R_3LZlki6lU7p5mq6,2016-12-16 11:37:43,2016-12-16 11:50:54,1,89843,1,Female,25,Caucasian,,Married,Associates Degree,Independent,,Working Class,Protestant,,Never,1,1,,,,,,,,,,,,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,,1,7,1,7,0,1,1,,,3.1818182,1.3333334,16dec2016 11:37:43,16dec2016 11:50:54,00:13:11,,,0,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Acquaintance
10,1,R_3shPmOrpVOjQwPj,2016-12-16 11:52:42,2016-12-16 12:02:26,1,20679,1,Female,32,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,2,2,2,4,3,2,4,2,2,2,2,,,,,,,,,,,,1,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,,5,1,7,1,0,,1,2.4545455,,1.3333334,16dec2016 11:52:42,16dec2016 12:02:26,00:09:44,,,1,0,Location: Park,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
10,2,R_3shPmOrpVOjQwPj,2016-12-16 11:52:42,2016-12-16 12:02:26,1,20679,1,Female,32,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,2,2,2,4,3,2,4,2,2,2,2,,,,,,,,,,,,1,2,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,,6,1,7,1,0,,1,2.4545455,,1.3333334,16dec2016 11:52:42,16dec2016 12:02:26,00:09:44,,,0,0,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
10,3,R_3shPmOrpVOjQwPj,2016-12-16 11:52:42,2016-12-16 12:02:26,1,20679,1,Female,32,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,2,2,2,4,3,2,4,2,2,2,2,,,,,,,,,,,,1,2,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,2,,6,1,7,1,0,,1,2.4545455,,1.3333334,16dec2016 11:52:42,16dec2016 12:02:26,00:09:44,,,1,0,Location: Party,Outfit: Work Attire,Victim: Single,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
10,4,R_3shPmOrpVOjQwPj,2016-12-16 11:52:42,2016-12-16 12:02:26,1,20679,1,Female,32,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,2,2,2,4,3,2,4,2,2,2,2,,,,,,,,,,,,1,2,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2,,6,1,7,1,0,,1,2.4545455,,1.3333334,16dec2016 11:52:42,16dec2016 12:02:26,00:09:44,,,1,0,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
10,5,R_3shPmOrpVOjQwPj,2016-12-16 11:52:42,2016-12-16 12:02:26,1,20679,1,Female,32,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,2,2,2,4,3,2,4,2,2,2,2,,,,,,,,,,,,1,2,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,,6,1,7,1,0,,1,2.4545455,,1.3333334,16dec2016 11:52:42,16dec2016 12:02:26,00:09:44,,,0,0,Location: Park,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
11,1,R_24ITJHj6RRrrLDJ,2016-12-16 11:42:14,2016-12-16 12:05:02,1,45348,1,Male,43,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,2,2,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,,7,1,7,1,0,1,,1,,1.6666666,16dec2016 11:42:14,16dec2016 12:05:02,00:22:48,,,0,0,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
11,2,R_24ITJHj6RRrrLDJ,2016-12-16 11:42:14,2016-12-16 12:05:02,1,45348,1,Male,43,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,2,2,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,,7,1,7,1,0,1,,1,,1.6666666,16dec2016 11:42:14,16dec2016 12:05:02,00:22:48,,,0,0,Location: Park,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Stranger
11,3,R_24ITJHj6RRrrLDJ,2016-12-16 11:42:14,2016-12-16 12:05:02,1,45348,1,Male,43,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,2,2,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,2,,7,1,7,1,0,1,,1,,1.6666666,16dec2016 11:42:14,16dec2016 12:05:02,00:22:48,,,1,0,Location: Park,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
11,4,R_24ITJHj6RRrrLDJ,2016-12-16 11:42:14,2016-12-16 12:05:02,1,45348,1,Male,43,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,2,2,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2,,7,1,7,1,0,1,,1,,1.6666666,16dec2016 11:42:14,16dec2016 12:05:02,00:22:48,,,1,0,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
11,5,R_24ITJHj6RRrrLDJ,2016-12-16 11:42:14,2016-12-16 12:05:02,1,45348,1,Male,43,Caucasian,,2,Bachelor’s Degree,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,2,2,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,2,,7,1,7,1,0,1,,1,,1.6666666,16dec2016 11:42:14,16dec2016 12:05:02,00:22:48,,,1,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
12,1,R_110YyWJ5mP37nqo,2016-12-16 13:01:57,2016-12-16 13:03:35,1,64709,1,Male,26,Caucasian,,Married,High School Diploma,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,2,2,2,2,2,5,5,5,2,5,2,3,4,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,,2,5,3,6,0,1,1,,,3.090909,3,16dec2016 13:01:57,16dec2016 13:03:35,00:01:38,,,1,0,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
12,2,R_110YyWJ5mP37nqo,2016-12-16 13:01:57,2016-12-16 13:03:35,1,64709,1,Male,26,Caucasian,,Married,High School Diploma,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,2,2,2,2,2,5,5,5,2,5,2,3,4,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,,1,4,4,4,0,1,1,,,3.090909,3,16dec2016 13:01:57,16dec2016 13:03:35,00:01:38,,,0,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
12,3,R_110YyWJ5mP37nqo,2016-12-16 13:01:57,2016-12-16 13:03:35,1,64709,1,Male,26,Caucasian,,Married,High School Diploma,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,2,2,2,2,2,5,5,5,2,5,2,3,4,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,,2,5,5,5,0,1,1,,,3.090909,3,16dec2016 13:01:57,16dec2016 13:03:35,00:01:38,,,1,0,Location: Party,Outfit: Work Attire,Victim: Married,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
12,4,R_110YyWJ5mP37nqo,2016-12-16 13:01:57,2016-12-16 13:03:35,1,64709,1,Male,26,Caucasian,,Married,High School Diploma,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,2,2,2,2,2,5,5,5,2,5,2,3,4,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,,2,5,4,5,0,1,1,,,3.090909,3,16dec2016 13:01:57,16dec2016 13:03:35,00:01:38,,,1,0,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Acquaintance
12,5,R_110YyWJ5mP37nqo,2016-12-16 13:01:57,2016-12-16 13:03:35,1,64709,1,Male,26,Caucasian,,Married,High School Diploma,Democrat,,Lower Middle Class,Atheist/Agnostic,,Never,0,2,,,,,,,,,,,,2,2,2,2,2,2,5,5,5,2,5,2,3,4,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,,1,4,4,5,0,1,1,,,3.090909,3,16dec2016 13:01:57,16dec2016 13:03:35,00:01:38,,,0,0,Location: Party,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Athlete,Perpetrator: Acquaintance
13,1,R_usnlCG0e2Mihdct,2016-12-16 13:00:19,2016-12-16 13:08:34,1,56439,1,Male,35,Caucasian,,Married,Bachelor’s Degree,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,,2,7,1,7,0,1,,1,1,,1,16dec2016 13:00:19,16dec2016 13:08:34,00:08:15,,,1,0,Location: Party,Outfit:  Night Club,Victim: Single,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: Black,Perpetrator: Athlete,Perpetrator: Stranger
13,2,R_usnlCG0e2Mihdct,2016-12-16 13:00:19,2016-12-16 13:08:34,1,56439,1,Male,35,Caucasian,,Married,Bachelor’s Degree,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,,2,7,1,7,0,1,,1,1,,1,16dec2016 13:00:19,16dec2016 13:08:34,00:08:15,,,1,0,Location: Home,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
13,3,R_usnlCG0e2Mihdct,2016-12-16 13:00:19,2016-12-16 13:08:34,1,56439,1,Male,35,Caucasian,,Married,Bachelor’s Degree,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,,2,6,1,7,0,1,,1,1,,1,16dec2016 13:00:19,16dec2016 13:08:34,00:08:15,,,1,0,Location: Home,Outfit: Work Attire,Victim: Married,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Stranger
13,4,R_usnlCG0e2Mihdct,2016-12-16 13:00:19,2016-12-16 13:08:34,1,56439,1,Male,35,Caucasian,,Married,Bachelor’s Degree,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,,1,6,1,6,0,1,,1,1,,1,16dec2016 13:00:19,16dec2016 13:08:34,00:08:15,,,0,0,Location: Park,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
13,5,R_usnlCG0e2Mihdct,2016-12-16 13:00:19,2016-12-16 13:08:34,1,56439,1,Male,35,Caucasian,,Married,Bachelor’s Degree,Independent,,Working Class,Atheist/Agnostic,,Never,0,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,,2,7,1,6,0,1,,1,1,,1,16dec2016 13:00:19,16dec2016 13:08:34,00:08:15,,,1,0,Location: Party,Outfit: Work Attire,Victim: Married,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Acquaintance
14,1,R_3qea6VOC2ePp6ou,2016-12-16 13:01:43,2016-12-16 13:10:16,1,18481,1,Female,66,Caucasian,,2,High School Diploma,Republican,,Working Class,Protestant,,Less than Once a Month,0,1,,,,,,,,,,,,1,1,6,5,4,1,1,6,2,6,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,2,,7,1,7,1,0,,1,,3.090909,1,16dec2016 13:01:43,16dec2016 13:10:16,00:08:33,,,1,0,Location: Park,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Worker,Perpetrator: Stranger
14,2,R_3qea6VOC2ePp6ou,2016-12-16 13:01:43,2016-12-16 13:10:16,1,18481,1,Female,66,Caucasian,,2,High School Diploma,Republican,,Working Class,Protestant,,Less than Once a Month,0,1,,,,,,,,,,,,1,1,6,5,4,1,1,6,2,6,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,2,,7,1,7,1,0,,1,,3.090909,1,16dec2016 13:01:43,16dec2016 13:10:16,00:08:33,,,1,0,Location: Party,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: No criminal record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Acquaintance
14,3,R_3qea6VOC2ePp6ou,2016-12-16 13:01:43,2016-12-16 13:10:16,1,18481,1,Female,66,Caucasian,,2,High School Diploma,Republican,,Working Class,Protestant,,Less than Once a Month,0,1,,,,,,,,,,,,1,1,6,5,4,1,1,6,2,6,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,2,,7,1,7,1,0,,1,,3.090909,1,16dec2016 13:01:43,16dec2016 13:10:16,00:08:33,,,1,0,Location: Park,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: No criminal record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
14,4,R_3qea6VOC2ePp6ou,2016-12-16 13:01:43,2016-12-16 13:10:16,1,18481,1,Female,66,Caucasian,,2,High School Diploma,Republican,,Working Class,Protestant,,Less than Once a Month,0,1,,,,,,,,,,,,1,1,6,5,4,1,1,6,2,6,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,2,,7,1,7,1,0,,1,,3.090909,1,16dec2016 13:01:43,16dec2016 13:10:16,00:08:33,,,1,0,Location: Party,Outfit:  Night Club,Victim: Multiple Partners,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
14,5,R_3qea6VOC2ePp6ou,2016-12-16 13:01:43,2016-12-16 13:10:16,1,18481,1,Female,66,Caucasian,,2,High School Diploma,Republican,,Working Class,Protestant,,Less than Once a Month,0,1,,,,,,,,,,,,1,1,6,5,4,1,1,6,2,6,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,2,,7,1,7,1,0,,1,,3.090909,1,16dec2016 13:01:43,16dec2016 13:10:16,00:08:33,,,1,0,Location: Home,Outfit: Work Attire,Victim: Single,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Acquaintance
15,1,R_25eKaib1vUbE9ep,2016-12-16 13:04:17,2016-12-16 13:11:12,1,64537,1,Male,28,Caucasian,,Married,Some College,Republican,,Working Class,Catholic,,Never,0,2,,,,,,,,,,,,5,6,5,4,2,5,6,6,6,6,6,1,2,2,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,,1,4,4,4,0,1,1,,,5.181818,1.6666666,16dec2016 13:04:17,16dec2016 13:11:12,00:06:55,,,0,0,Location: Party,Outfit:  Night Club,Victim: Married,Victim: Male,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Stranger
15,2,R_25eKaib1vUbE9ep,2016-12-16 13:04:17,2016-12-16 13:11:12,1,64537,1,Male,28,Caucasian,,Married,Some College,Republican,,Working Class,Catholic,,Never,0,2,,,,,,,,,,,,5,6,5,4,2,5,6,6,6,6,6,1,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,,1,4,4,4,0,1,1,,,5.181818,1.6666666,16dec2016 13:04:17,16dec2016 13:11:12,00:06:55,,,0,0,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Stranger
15,3,R_25eKaib1vUbE9ep,2016-12-16 13:04:17,2016-12-16 13:11:12,1,64537,1,Male,28,Caucasian,,Married,Some College,Republican,,Working Class,Catholic,,Never,0,2,,,,,,,,,,,,5,6,5,4,2,5,6,6,6,6,6,1,2,2,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,,1,4,4,4,0,1,1,,,5.181818,1.6666666,16dec2016 13:04:17,16dec2016 13:11:12,00:06:55,,,0,0,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Worker,Perpetrator: Acquaintance
15,4,R_25eKaib1vUbE9ep,2016-12-16 13:04:17,2016-12-16 13:11:12,1,64537,1,Male,28,Caucasian,,Married,Some College,Republican,,Working Class,Catholic,,Never,0,2,,,,,,,,,,,,5,6,5,4,2,5,6,6,6,6,6,1,2,2,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,,1,6,4,4,0,1,1,,,5.181818,1.6666666,16dec2016 13:04:17,16dec2016 13:11:12,00:06:55,,,0,0,Location: Home,Outfit:  Night Club,Victim: Multiple Partners,Victim: Female,Victim: Black,Victim: minor felony Record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Acquaintance
15,5,R_25eKaib1vUbE9ep,2016-12-16 13:04:17,2016-12-16 13:11:12,1,64537,1,Male,28,Caucasian,,Married,Some College,Republican,,Working Class,Catholic,,Never,0,2,,,,,,,,,,,,5,6,5,4,2,5,6,6,6,6,6,1,2,2,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,,1,3,4,5,0,1,1,,,5.181818,1.6666666,16dec2016 13:04:17,16dec2016 13:11:12,00:06:55,,,0,0,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Male,Victim: Black,Victim: No criminal record,Perpetrator: White,Perpetrator: Business man,Perpetrator: Acquaintance
16,1,R_1d5F6w6JfA3zCcN,2016-12-16 13:04:33,2016-12-16 13:11:52,1,1583,1,Female,26,Caucasian,,2,Bachelor’s Degree,Republican,,Upper Middle Class,Atheist/Agnostic,,Never,0,1,,,,,,,,,,,,5,5,5,5,3,3,4,4,2,5,2,2,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,,7,7,7,1,0,1,,,3.909091,2,16dec2016 13:04:33,16dec2016 13:11:52,00:07:19,,,1,0,Location: Party,Outfit: Work Attire,Victim: Multiple Partners,Victim: Female,Victim: White,Victim: minor felony Record,Perpetrator: Black,Perpetrator: Business man,Perpetrator: Stranger
